Time,UUID,RSSI
20220321 04:52:41,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-76
20220321 04:52:41,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-85
20220321 04:52:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-49
20220321 04:52:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-56
20220321 04:52:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-58
20220321 04:52:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-68
20220321 04:52:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-68
20220321 04:52:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-76
20220321 04:52:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-85
20220321 04:52:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-55
20220321 04:52:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-57
20220321 04:52:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-58
20220321 04:52:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-68
20220321 04:52:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-70
20220321 04:52:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-70
20220321 04:52:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-85
20220321 04:52:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-55
20220321 04:52:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-57
20220321 04:52:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-58
20220321 04:52:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-58
20220321 04:52:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-68
20220321 04:52:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-70
20220321 04:52:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-85
20220321 04:52:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-49
20220321 04:52:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-55
20220321 04:52:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-58
20220321 04:52:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-68
20220321 04:52:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-71
20220321 04:52:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-77
20220321 04:52:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-79
20220321 04:52:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-49
20220321 04:52:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-55
20220321 04:52:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-57
20220321 04:52:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-58
20220321 04:52:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-68
20220321 04:52:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-77
20220321 04:52:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-79
20220321 04:52:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-50
20220321 04:52:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-55
20220321 04:52:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-57
20220321 04:52:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-58
20220321 04:52:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-68
20220321 04:52:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-83
20220321 04:52:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-85
20220321 04:52:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-50
20220321 04:52:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-54
20220321 04:52:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-57
20220321 04:52:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-58
20220321 04:52:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-68
20220321 04:52:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-83
20220321 04:52:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-85
20220321 04:52:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-50
20220321 04:52:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-54
20220321 04:52:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-57
20220321 04:52:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-58
20220321 04:52:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-67
20220321 04:52:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-79
20220321 04:52:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-83
20220321 04:53:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-50
20220321 04:53:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-54
20220321 04:53:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-57
20220321 04:53:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-58
20220321 04:53:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-67
20220321 04:53:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-77
20220321 04:53:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-83
20220321 04:53:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-50
20220321 04:53:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-54
20220321 04:53:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-54
20220321 04:53:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-67
20220321 04:53:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-71
20220321 04:53:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-77
20220321 04:53:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-83
20220321 04:53:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-50
20220321 04:53:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-54
20220321 04:53:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-60
20220321 04:53:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-67
20220321 04:53:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-70
20220321 04:53:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-77
20220321 04:53:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-83
20220321 04:57:35,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-55
20220321 04:57:35,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-56
20220321 04:57:35,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-58
20220321 04:57:35,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-64
20220321 04:57:35,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-69
20220321 04:57:35,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-76
20220321 04:57:35,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-80
20220321 04:57:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-54
20220321 04:57:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-56
20220321 04:57:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-64
20220321 04:57:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-66
20220321 04:57:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-69
20220321 04:57:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-76
20220321 04:57:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-79
20220321 04:57:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-56
20220321 04:57:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-57
20220321 04:57:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-57
20220321 04:57:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-64
20220321 04:57:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-69
20220321 04:57:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-70
20220321 04:57:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-76
20220321 04:57:40,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-56
20220321 04:57:40,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-57
20220321 04:57:40,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-57
20220321 04:57:40,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-63
20220321 04:57:40,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-68
20220321 04:57:40,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-70
20220321 04:57:40,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-76
20220321 04:57:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-55
20220321 04:57:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-57
20220321 04:57:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-59
20220321 04:57:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-63
20220321 04:57:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-66
20220321 04:57:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-67
20220321 04:57:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-76
20220321 04:57:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-55
20220321 04:57:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-57
20220321 04:57:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-59
20220321 04:57:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-62
20220321 04:57:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-66
20220321 04:57:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-67
20220321 04:57:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-76
20220321 04:57:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-55
20220321 04:57:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-58
20220321 04:57:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-59
20220321 04:57:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-63
20220321 04:57:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-65
20220321 04:57:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-69
20220321 04:57:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-76
20220321 04:57:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-55
20220321 04:57:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-58
20220321 04:57:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-59
20220321 04:57:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-63
20220321 04:57:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-65
20220321 04:57:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-69
20220321 04:57:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-71
20220321 04:57:51,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-55
20220321 04:57:51,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-58
20220321 04:57:51,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-59
20220321 04:57:51,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-63
20220321 04:57:51,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-65
20220321 04:57:51,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-70
20220321 04:57:51,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-71
20220321 04:57:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-54
20220321 04:57:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-55
20220321 04:57:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-58
20220321 04:57:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-63
20220321 04:57:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-65
20220321 04:57:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-70
20220321 04:57:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-71
20220321 04:57:55,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-55
20220321 04:57:55,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-58
20220321 04:57:55,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-58
20220321 04:57:55,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-63
20220321 04:57:55,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-65
20220321 04:57:55,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-70
20220321 04:57:55,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-77
20220321 04:57:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-53
20220321 04:57:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-58
20220321 04:57:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-58
20220321 04:57:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-63
20220321 04:57:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-67
20220321 04:57:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-70
20220321 04:57:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-77
20220321 04:57:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-55
20220321 04:57:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-58
20220321 04:57:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-63
20220321 04:57:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-66
20220321 04:57:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-67
20220321 04:57:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-70
20220321 04:57:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-76
20220321 04:58:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-55
20220321 04:58:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-58
20220321 04:58:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-63
20220321 04:58:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-66
20220321 04:58:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-67
20220321 04:58:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-68
20220321 04:58:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-76
20220321 04:58:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-55
20220321 04:58:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-58
20220321 04:58:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-61
20220321 04:58:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-63
20220321 04:58:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-67
20220321 04:58:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-68
20220321 04:58:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-76
20220321 04:58:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-55
20220321 04:58:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-58
20220321 04:58:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-61
20220321 04:58:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-64
20220321 04:58:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-67
20220321 04:58:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-69
20220321 04:58:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-76
20220321 04:58:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-54
20220321 04:58:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-58
20220321 04:58:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-59
20220321 04:58:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-63
20220321 04:58:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-69
20220321 04:58:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-69
20220321 04:58:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-76
20220321 04:58:12,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-54
20220321 04:58:12,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-58
20220321 04:58:12,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-59
20220321 04:58:12,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-63
20220321 04:58:12,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-68
20220321 04:58:12,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-69
20220321 04:58:12,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-76
20220321 04:58:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-54
20220321 04:58:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-58
20220321 04:58:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-59
20220321 04:58:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-63
20220321 04:58:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-68
20220321 04:58:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-69
20220321 04:58:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-71
20220321 04:58:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-54
20220321 04:58:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-58
20220321 04:58:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-59
20220321 04:58:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-62
20220321 04:58:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-68
20220321 04:58:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-69
20220321 04:58:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-76
20220321 04:58:17,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-57
20220321 04:58:17,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-58
20220321 04:58:17,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-59
20220321 04:58:17,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-62
20220321 04:58:17,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-68
20220321 04:58:17,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-68
20220321 04:58:17,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-76
20220321 04:58:20,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-57
20220321 04:58:20,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-57
20220321 04:58:20,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-59
20220321 04:58:20,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-62
20220321 04:58:20,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-68
20220321 04:58:20,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-68
20220321 04:58:20,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-73
20220321 04:58:21,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-57
20220321 04:58:21,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-57
20220321 04:58:21,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-62
20220321 04:58:21,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-65
20220321 04:58:21,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-68
20220321 04:58:21,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-68
20220321 04:58:21,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-73
20220321 04:58:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-57
20220321 04:58:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-57
20220321 04:58:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-61
20220321 04:58:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-62
20220321 04:58:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-68
20220321 04:58:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-68
20220321 04:58:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-73
20220321 04:58:25,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-57
20220321 04:58:25,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-57
20220321 04:58:25,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-61
20220321 04:58:25,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-64
20220321 04:58:25,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-68
20220321 04:58:25,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-68
20220321 04:58:25,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-73
20220321 04:58:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-56
20220321 04:58:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-57
20220321 04:58:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-64
20220321 04:58:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-65
20220321 04:58:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-68
20220321 04:58:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-68
20220321 04:58:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-73
20220321 04:58:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-56
20220321 04:58:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-57
20220321 04:58:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-64
20220321 04:58:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-65
20220321 04:58:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-68
20220321 04:58:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-68
20220321 04:58:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-72
20220321 04:58:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-56
20220321 04:58:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-57
20220321 04:58:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-62
20220321 04:58:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-65
20220321 04:58:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-68
20220321 04:58:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-68
20220321 04:58:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-72
20220321 04:58:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-56
20220321 04:58:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-59
20220321 04:58:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-62
20220321 04:58:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-65
20220321 04:58:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-68
20220321 04:58:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-68
20220321 04:58:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-70
20220321 04:58:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-56
20220321 04:58:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-59
20220321 04:58:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-62
20220321 04:58:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-65
20220321 04:58:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-68
20220321 04:58:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-68
20220321 04:58:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-75
20220321 04:58:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-57
20220321 04:58:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-58
20220321 04:58:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-58
20220321 04:58:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-62
20220321 04:58:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-68
20220321 04:58:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-69
20220321 04:58:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-75
20220321 04:58:40,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-57
20220321 04:58:40,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-58
20220321 04:58:40,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-58
20220321 04:58:40,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-62
20220321 04:58:40,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-68
20220321 04:58:40,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-69
20220321 04:58:40,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-73
20220321 04:58:41,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-52
20220321 04:58:41,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-57
20220321 04:58:41,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-62
20220321 04:58:41,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-65
20220321 04:58:41,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-70
20220321 04:58:41,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-73
20220321 04:58:41,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-78
20220321 04:58:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-53
20220321 04:58:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-57
20220321 04:58:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-62
20220321 04:58:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-67
20220321 04:58:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-70
20220321 04:58:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-72
20220321 04:58:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-73
20220321 04:58:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-53
20220321 04:58:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-57
20220321 04:58:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-63
20220321 04:58:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-67
20220321 04:58:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-67
20220321 04:58:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-72
20220321 04:58:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-73
20220321 04:58:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-55
20220321 04:58:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-57
20220321 04:58:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-63
20220321 04:58:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-67
20220321 04:58:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-68
20220321 04:58:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-69
20220321 04:58:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-73
20220321 04:58:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-55
20220321 04:58:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-57
